,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
99,1871445,422280,262650,828240,1930095,1592730,901935,1002405,1290300,770100,1473135,897855,203745,301665,442170,116025,195075,733635,266220,110415,128010,144585,338895,427890,114750,171105,380205,97155,0
100,1084770,609450,502605,705585,2344980,2441880,2104515,1643220,1116645,953445,1839315,2159595,1107720,1349970,2255985,1895925,1099050,909840,794580,970785,1684785,1493790,2933265,3328515,1563405,1164075,1054680,1065900,0
101,2933520,3954030,3047250,2610690,3081675,2123130,2264910,2437545,1276785,1495320,4345455,2177955,1166625,2307240,2128230,1482825,2517360,2191215,1426470,2139450,2567340,1785765,2968200,2603805,1242870,1762050,2304690,1750065,0
102,591345,752250,1123020,955485,697680,569160,1150305,702270,906780,789225,1109760,851190,380460,745365,426105,369240,385815,402135,804780,336600,315180,969000,1729410,1031475,444210,723945,356235,81855,0
103,2099925,736950,605115,1152345,2278935,2782560,2196060,2045100,2155770,1964775,3144660,3194130,1690140,2048925,2923575,2105535,2176680,2986305,2275620,2077740,2434485,1914540,2801430,2658375,1460385,1459110,1510110,1251030,0
104,677790,247095,158865,194055,1795200,2160105,1654950,927690,537540,508725,1287240,1422390,456450,663255,2541585,1125060,595935,437835,557430,467415,507705,311100,479655,1341045,452115,362355,386325,269025,0
105,1721760,1280865,3906600,2792250,2768280,3762780,1563150,570945,595935,540345,1184220,1625115,108120,61455,62220,59670,167280,650505,771375,387090,122655,153765,917490,1187535,172890,32640,28305,29580,0
106,2441880,1652910,880770,961860,3055155,3442245,2800920,2465340,2412045,1773270,2913120,3611565,1768935,1732470,2015520,1328295,1410660,1930605,2627520,3591930,2439585,1658265,2828715,3214275,1365015,1624860,2197335,1801575,0
107,2901645,2548215,1913265,1883430,3313980,3742380,2818005,2822340,3083715,2012460,3239265,3602385,1734000,2108595,2407965,2499510,3274200,2951115,2453100,1821465,1841865,2149395,3169395,3918840,2268225,2429895,2799900,2244255,0
108,3713055,1722015,1354050,1312995,1544535,1965030,2789955,3835710,4004010,2283015,3382575,2411025,1537395,1436415,1651635,1383375,1932135,3539655,1646535,1184730,1361445,1084515,1327020,1823250,1025610,1231650,2783835,1304325,0
109,4183785,1672290,825690,808350,2495685,4002735,3736515,3220395,3116100,2618340,3874215,3044700,1329825,1707735,2771340,2091510,1795200,2130525,1870425,1662090,1967835,1751595,3125025,3017160,1403010,1637355,1969110,1628940,0
110,3706935,1199775,927690,1226040,1953045,3900735,3738300,3039600,1821720,1210485,2584680,2542860,1130160,2564790,5774475,2756295,1947690,1515720,954465,974610,1049580,961605,2217480,1749555,631380,647955,755310,562785,0
111,2182545,3239520,2140980,1997670,1953810,1785000,1704165,2174640,1650360,1098285,2127975,2533170,1724565,1890315,2403375,1723035,1257150,1536375,1939785,1729410,1898220,2230485,3811995,2986815,2257515,2422500,1813815,1827585,0
112,1580490,1246695,871080,724200,607410,522750,603840,630870,532950,554370,1275510,787440,500310,737970,996540,1015920,908055,861900,844815,1110270,1336200,1666170,2346000,1978545,1576920,1330080,1065900,788715,0
113,4559145,3659250,3382575,3636045,4093770,4660125,4571640,3501150,3089325,2805765,3934905,3706935,2631345,3245895,3785475,3365745,2991660,2878695,3021495,2917200,2704530,2585190,3444285,4385235,3282615,3309900,3490185,3566940,0
114,4229175,2530365,2535975,2739210,1969110,2370225,3332850,1891335,1681980,1850280,2946270,2320755,1241085,1270920,1181160,1478235,1463190,1170960,745875,1331100,2108340,1048050,1809990,2455905,909840,781575,1217115,1731960,0
115,1660560,2011695,2415105,1958400,1648320,1946415,1848240,1172235,1272705,1658265,2686935,2722635,1872720,2989875,1997925,517140,548505,1057740,1304580,904230,781575,966960,1283160,736185,533205,2642565,940695,438855,0
116,741285,939930,709920,481950,430950,257040,267495,487560,327420,246330,732105,1135260,426105,473790,410550,341190,475575,543150,347310,497250,761175,648210,923865,1173000,613020,724965,422280,492150,0
117,1788060,1319625,1085790,1615935,993225,553350,714765,534225,495720,925395,1709775,1210230,431715,433500,735420,305235,336600,491385,575790,610980,1042185,961095,1196460,2034390,1081965,481440,319260,440385,0
118,1417545,2271030,2420715,1367820,1047285,476850,649230,1409130,515865,756330,1208445,3536595,3250230,2693055,1448910,1822995,2249100,1970130,1545555,1662600,1317585,1552185,6357405,4585920,2392155,546465,230010,176970,0
119,1030710,1468290,2755530,2396235,2472735,2092020,1981860,2399040,3147975,2159085,3888240,2957235,1503735,1129140,989910,1585335,2975595,1764090,1559070,1142655,1002405,1538415,2799645,2081055,1816365,2016030,1049325,1317840,0
120,960075,636990,3199485,1879350,754290,426105,689775,3444795,1029690,109905,132345,9435,510,1175040,1273725,1378530,1180650,963135,579360,125205,22185,1020,214200,643620,3315,0,0,6120,0
121,4057560,3683985,2315910,1520820,2826930,2073915,290700,143310,366690,250920,1252560,1018725,225675,367455,1537140,212925,78030,232050,578595,798150,258570,50490,438345,841500,158865,118320,98175,155805,0
122,1349205,2147865,1149540,365670,740775,950385,406470,663510,787950,376125,727515,1353030,541875,740775,1142910,567375,749700,1037085,533205,733125,839970,439110,1040145,1104405,444975,461040,414885,253470,0
123,2085645,2053515,1432080,903465,830535,643365,696660,494700,437070,478890,1295145,1692945,841755,845835,920040,667590,587010,533715,563805,480930,510255,436815,853230,1759755,919275,736950,730575,686715,0
124,6461700,5875455,4219485,4678230,6325530,4672110,4411755,6587415,5889990,4406145,6238320,6750360,6992610,8072535,6072060,4250085,4400025,5945580,7514085,5872905,4958730,5301195,5963175,5488365,4826130,4088415,4573170,6840630,0
125,1349970,2008125,2978145,1467525,2271795,5220615,2598450,912390,364395,159375,468180,3573315,722670,522750,475065,86445,224400,3218100,436815,276675,1554990,2027760,2347020,2623695,910860,721395,396015,408000,0
126,2466105,2212635,1862775,1459875,1726095,1594260,667590,526320,423810,193290,490620,845580,171870,34680,60435,208845,1702125,1905615,809880,320280,288660,285345,801720,2300355,614805,331500,485775,876690,0
127,1957890,1345890,730320,341700,363375,299370,540345,248370,342210,197115,372300,2764965,871080,224655,266730,164730,180795,336855,237405,150705,117810,129030,210885,1329570,689520,340425,262140,261120,0
