,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
113,181305,152490,153000,149940,193290,176460,167025,159375,160905,151215,161670,143820,132090,157845,195840,169575,171870,165240,157845,170085,163200,133875,160140,175695,128775,151470,146115,165240,0
114,130815,102255,133110,109650,73185,86700,134130,93585,105060,107100,126990,85170,70635,78285,40545,55335,80325,69870,47685,48450,97155,45135,48705,93330,53040,43860,52275,93075,0
115,28815,34680,39015,33660,26010,40800,30345,22950,27795,30600,45135,46410,23205,192780,43605,12240,14790,10710,14790,14790,10200,18615,25245,29325,5100,142290,11220,5100,0
116,20145,13770,17340,9435,11220,3825,4335,15045,10965,8160,12750,26520,15300,5610,10200,7395,8670,8670,4080,12750,11985,23715,23715,16065,7650,7650,5865,9690,0
117,18870,9945,17850,9180,7905,2550,11730,5355,3825,10455,16575,6375,7395,5610,17595,5865,4080,4080,7905,8160,13770,15810,18105,9435,31620,17085,13515,3060,0
118,35700,39015,54825,29325,34680,18615,15300,37485,13515,26520,39780,73950,66555,33405,19125,70635,66045,46155,29835,52785,24735,29580,110925,78540,49470,2040,0,0,0
119,25500,90525,125460,118320,133365,116280,100470,108375,120360,122145,144330,95625,78285,79305,71655,85935,115005,100980,65790,59415,49470,94860,108885,71910,76755,72420,37485,62220,0
120,14025,13260,76245,34680,17340,7650,18360,97665,43860,2040,2295,0,0,27030,116790,178755,63495,42075,10455,4845,255,0,5865,14025,0,0,0,0,0
121,91290,70380,37230,26265,63240,61710,9180,2805,765,2805,23205,15300,2295,4335,33915,3570,5355,5355,6120,17085,6375,2295,16830,14535,2550,510,255,3315,0
122,43605,39780,24225,2805,7395,19125,8925,12240,22440,10965,14280,29580,45900,41310,16065,4335,8925,26520,6375,17340,20145,5100,13770,12240,4335,5100,2295,3570,0
123,28815,36210,23205,36975,8925,11730,36975,22695,34425,24735,31620,36465,29835,21675,45645,32895,38505,31110,36720,23715,23970,39015,33915,31365,18615,22950,25500,23970,0
124,176970,131325,96645,99705,130050,125970,109395,115515,122655,98430,148410,162180,149175,180030,132090,112200,156060,177480,149430,128520,185895,139740,110925,186405,138720,107355,75735,119595,0
125,43350,55080,75990,49725,57120,131580,56610,25500,4080,4080,7905,108630,17595,10200,6375,2805,17085,81345,3315,5100,39780,56355,68085,75225,27795,17085,11730,12495,0
126,41055,35190,30345,31875,39270,25500,12495,10200,10200,4080,7905,9690,2805,0,0,5865,20910,25500,14535,3315,2295,255,15045,23460,7905,5355,17595,22440,0
127,37995,28305,14535,7395,10710,3570,8160,4080,3825,1530,6120,29835,14025,10200,6120,7905,11730,10200,9690,7650,2550,2295,13005,17595,18360,15555,9690,9180,0
128,81345,56610,44625,35955,61965,41565,30600,36720,56355,27540,44115,60180,42330,35445,26265,38760,26775,16830,42840,26265,18870,48195,61965,86700,38760,30090,41055,29070,0
129,29070,44115,18615,24480,20400,27030,28305,40545,45900,28305,40290,29325,21420,17085,8415,6120,510,0,0,1785,510,0,0,7650,1275,1275,0,0,0
130,78030,39525,47430,14025,4080,12750,16830,1530,6120,1275,7140,60435,15810,2550,3060,4080,1530,2550,13260,2040,765,2040,2805,20145,6630,1785,1530,1530,0
131,65025,49215,54825,73695,32130,55590,31365,43350,25245,53805,109650,55335,43605,66045,65790,66300,76500,65790,60945,56865,74205,75735,112455,84150,83895,76500,66810,40800,0
132,72420,102000,117300,43350,34680,35190,15045,19380,28305,51510,204255,31365,14790,16320,26520,20400,28560,53805,43350,43350,55080,42840,99450,46155,29580,21420,21930,14535,0
133,30345,26265,25755,30855,26520,33405,8415,14790,26775,60945,49215,38250,17085,20910,27795,30600,19380,13005,21675,7650,15045,30090,27285,25245,12750,33150,18360,7395,0
134,37740,40545,22185,26010,57885,22950,23460,17340,22440,22185,39780,38760,15810,10455,34425,14025,9945,17340,36975,24735,33915,4590,19380,26010,19125,16830,14790,6885,0
135,32640,32640,20400,22185,11475,10200,10200,6120,9180,7905,16065,39780,5865,4845,3570,255,6375,5865,12750,7395,8415,4590,13005,41310,31620,16320,18870,22185,0
136,103275,97155,99450,75990,58140,48960,65790,57885,42330,39780,59670,51510,43605,57630,58650,67830,86445,92310,84405,64515,60945,39270,44115,61200,45135,20145,30090,49725,0
137,15555,2040,7650,18870,20400,25500,17595,7395,12750,14535,41055,24480,11730,9180,13005,5610,9690,33915,16575,18360,7905,7140,32640,34170,21165,20910,30345,24990,0
138,38760,39015,12750,18615,22440,13770,16065,14280,45390,16320,16320,37230,24735,1785,4080,12750,3060,4845,6630,5610,2295,19635,38505,12240,6630,8925,11220,10710,0
139,33405,18360,22185,56610,73440,53295,45135,35700,30855,28050,42585,49725,35700,37230,45390,65280,33660,26010,27030,33150,33150,33405,55590,58905,40800,47940,45645,45390,0
140,162435,104040,16830,4335,14535,17085,10710,10200,50235,13515,21930,112710,84915,88740,18105,25245,72930,124440,109905,38760,21675,92565,117810,32640,10710,6375,6120,108630,0
141,10710,9945,33660,22950,19380,23460,22950,13770,20145,4590,13515,765,1020,765,547740,681360,687990,647190,634950,693855,700230,725985,778770,83130,34425,36720,28560,37230,0
142,100725,89250,81855,72420,43350,42840,80835,58395,67320,57120,97665,66045,46920,65280,56100,55080,70635,66555,57375,59925,56100,66300,98685,101745,125970,144585,147645,135405,0
143,57885,103275,96645,96390,120360,122910,121635,106335,114495,122910,137700,129030,105315,94860,106845,87720,82620,71145,75735,60435,53295,63240,83130,58905,35190,40545,46665,46410,0
